0,1,2
0.9999098665138955,-0.4666214738517463,0.16611676399043118
0.9999598882234146,0.8968635602558728,0.9691266093432418
0.999940403642205,-0.9130420878542684,0.31849091652606176
0.999965539518568,0.7271621633572551,-0.7771749164878184
0.9999800015465174,0.05738358949712505,0.9158917701934766
0.9999235634833814,0.23701863386280547,-0.9330264194735218
0.9999903577070198,-0.3593382474400276,0.47569245795897813
0.9999104469765477,-0.8742884448373741,-0.31053894366057294
0.9999664172564553,-0.30129889367307466,-0.19432465029038815
0.9999501093783469,0.9990217771889689,0.3961049165898868
0.9999318610360338,-0.8806716465099047,-0.27160297472891354
0.9999775426945954,-0.21027973863656857,-0.22321274138152852
0.9999355747650998,-0.0012245466203375521,0.8141529950346285
0.9999419065055571,-0.9268732016101384,0.041761119071705044
0.5671283190248089,-0.023132208188957004,0.3432286022634595
0.999915075341186,0.42407390269905954,0.40000131800838507
0.9999517602132384,0.8830473191827598,-0.02875029193904019
0.9999750737323668,0.4774268799428119,0.6014173292978358
0.9999832920366974,0.2701186366448959,-0.2999908374449754
0.5584596204130811,-0.015297316382569981,0.32261060752469173
0.9999145659232717,-0.18984875271904933,0.9515218796367918
0.9999700096186489,0.8785407859868801,0.33144743644917796
0.5696858977878665,0.63339524409426,-0.9063369644813986
0.9999366544195675,0.47580368625834035,-0.1888236179829032
0.999943440067198,-0.8601293747784663,-0.9969030538958965
0.9999975027350917,0.33346444355498106,-0.975752781343192
0.999912591159756,-0.30835151582826603,0.18785936509958098
0.9999800706579678,0.26257055833211995,0.6671858275858766
0.9999052266457206,0.32851967737126836,-0.357510124196544
0.9999306434108675,0.9911734706633875,-0.3012397099145625
0.9999372285900512,-0.07391461822752365,-0.04976958103081369
0.9999210033339916,0.46848987615503945,0.11884194804808246
0.9999614827659492,-0.8388729734511838,0.7191994599407601
0.9999122900252303,0.13728636123874047,0.07983219436929859
0.9999650724752943,-0.2513754335938309,0.28805331000044315
0.9999001126686965,0.4063906719953121,0.010542686744861085
0.9999827714955412,-0.17943717845491686,-0.6519016576952037
0.9999521797653146,0.16448425434346636,0.43646918476124646
0.9999660354069533,0.16429126667177857,0.34076377221412035
0.9999182204288992,-0.458688524976141,0.49136901843199143
0.9999216364408833,-0.2614005626574523,-0.9607274731317779
0.999959251040379,0.8789811265849462,0.35016222781186895
0.9999271273710874,0.6869303424888926,-0.05770751639218663
0.9999804130949008,-0.9988427487850631,0.30438833573221186
0.9999540753704719,-0.06744294217417945,0.5691192489062697
0.9999391244627343,-0.9846699828655763,0.30307668736461235
0.9999595954503377,-0.04741548874472501,-0.3903750554194995
0.9999212892361666,-0.9326771271565394,0.024766618489501402
0.9999231435481329,0.8533866663249999,0.3317838892854945
0.9999079426491899,0.6476428136161771,0.03388589578061185
0.999910289387937,0.2004596693334647,0.20792617459029789
0.9999733996357987,0.20570173898991623,0.2104886490222293
0.9999570369904406,0.3740355339131298,0.6236775855307738
0.9999132088663428,-0.19526772687061525,-0.9510056464541717
0.9999421501120406,0.7018818746716524,0.06442492132669442
0.9999417778475139,-0.6316651724227581,0.005095160908162644
0.9999062157868697,0.2941370546778842,0.9700653007629458
0.9999411726036208,-0.8743115960922305,-0.9925574769425609
0.9999638734203609,0.6297364515007056,-0.9623721003606012
0.999935246928986,0.17127343836512998,0.31313985430140595
0.9999423798419292,0.7061632793697182,-0.07110343727113766
0.9999076854594784,0.6671746346144226,-0.38447972384327145
0.9999456765336752,-0.8227031910804747,0.19628385845822882
